Date,Subject,Year,brightness_median,brightness_stdev,hue_median,hue_stdev,saturation_stdev
1956-04-21,All Cartoons,1956,255,79.4404,0,12.188,0.9102
1956-04-22,All Cartoons,1956,255,73.7319,0,8.2111,1.6636
1956-04-23,All Cartoons,1956,254,81.885,0,12.0804,0.579
1956-04-24,All Cartoons,1956,245,93.3902,0,7.3324,1.4956
1956-04-25,All Cartoons,1956,242,95.8522,0,12.6218,1.0519
1956-04-26,All Cartoons,1956,255,71.3586,0,7.8411,0.8574
1956-04-27,All Cartoons,1956,254,70.892,0,12.3284,0.6587
1956-04-29,All Cartoons,1956,255,65.8099,0,7.0607,1.2216
1956-04-30,All Cartoons,1956,254,80.9329,0,12.0075,0.6041
1956-05-01,All Cartoons,1956,255,82.485,0,7.1866,1.4602
1956-05-02,All Cartoons,1956,253,78.5557,0,12.464,1.1465
1956-05-03,All Cartoons,1956,254,84.7085,0,7.3527,0.9004
1956-05-04,All Cartoons,1956,254,83.4071,0,10.716,1.1235
1956-05-06,All Cartoons,1956,254,73.3658,0,7.962,1.3425
1956-05-07,All Cartoons,1956,249,88.7974,0,12.458,0.9887
1956-05-08,All Cartoons,1956,245,96.6074,0,8.1221,1.5198
1956-05-09,All Cartoons,1956,252,86.463,0,12.29,1.0917
1956-05-10,All Cartoons,1956,254,84.056,0,8.4177,1.4381
1956-05-11,All Cartoons,1956,252,82.8441,0,12.3024,0.9693
1956-05-13,All Cartoons,1956,252,85.6415,0,7.8788,1.3337
1956-05-14,All Cartoons,1956,218,91.7041,0,12.6343,0.9596
1956-05-15,All Cartoons,1956,254,79.0909,0,6.6712,1.4446
1956-05-16,All Cartoons,1956,251,89.065,0,12.5369,1.1255
1956-05-17,All Cartoons,1956,254,84.181,0,8.215,1.4783
1956-05-18,All Cartoons,1956,249,86.0829,0,12.1387,0.6074
1956-05-20,All Cartoons,1956,250,86.4656,0,6.3472,0.7942
1956-05-21,All Cartoons,1956,254,82.4924,0,12.3601,1.0858
1956-05-22,All Cartoons,1956,247,90.3326,0,8.1439,1.3597
1956-05-23,All Cartoons,1956,254,82.3065,0,12.2476,0.6028
1956-05-24,All Cartoons,1956,251,84.9486,0,12.2546,1.4346
1956-05-25,All Cartoons,1956,255,80.9868,0,15.0444,1.4013
1956-05-27,All Cartoons,1956,255,82.4706,0,7.1423,1.477
1956-05-28,All Cartoons,1956,252,83.7407,0,12.21,0.7026
1956-05-29,All Cartoons,1956,252,88.1476,0,6.8662,1.1941
1956-05-30,All Cartoons,1956,250,100.9406,0,12.9,1.3252
1956-05-31,All Cartoons,1956,236,95.3395,0,12.3732,1.6426
1956-06-01,All Cartoons,1956,254,86.8262,0,12.4877,1.3651
1956-06-03,All Cartoons,1956,255,78.2923,0,6.6927,1.6628
1956-06-04,All Cartoons,1956,252,88.682,0,12.9883,0.9246
1956-06-05,All Cartoons,1956,246,91.0548,0,8.6142,0.9995
1956-06-05b,All Cartoons,1956,251,84.1136,0,12.4584,1.3477
1956-06-06,All Cartoons,1956,245,98.8421,0,8.3532,0.9959
1956-06-07,All Cartoons,1956,251,89.9761,0,9.8633,0.5795
1956-06-08,All Cartoons,1956,251,97.027,0,8.5483,1.0523
1956-06-09,All Cartoons,1956,253,83.4529,0,12.9686,0.9995
1956-06-12,All Cartoons,1956,254,85.6239,0,9.7499,0.8693
1956-06-13,All Cartoons,1956,251,84.4216,0,10.802,0.7229
1956-06-14,All Cartoons,1956,253,98.99,0,8.39,1.0497
1956-06-15,All Cartoons,1956,236,95.6865,0,12.2989,1.3115
1956-06-17,All Cartoons,1956,254,75.4097,0,6.2581,1.6679
1956-06-18,All Cartoons,1956,249,92.8214,0,12.5104,1.0318
1956-06-19,All Cartoons,1956,253,87.3285,0,8.4306,0.942
1956-06-20,Southerners,1956,254,78.2572,0,12.1754,0.6621
1956-06-20,All Cartoons,1956,254,78.2572,0,12.1754,0.6621
1956-06-21,All Cartoons,1956,252,87.4505,0,7.3389,1.7374
1956-06-22,All Cartoons,1956,255,63.3914,0,12.4241,1.3864
1956-06-24,All Cartoons,1956,250,91.4874,0,8.5257,1.2499
1956-06-25,All Cartoons,1956,254,71.9232,0,11.819,0.7154
1956-06-26,All Cartoons,1956,254,89.1229,0,9.2002,1.8098
1956-06-27,All Cartoons,1956,246,88.73,0,12.4665,1.0843
1956-06-28,All Cartoons,1956,225,101.6381,0,5.724,0.733
1956-06-29,All Cartoons,1956,253,82.4876,0,12.5257,0.8658
1956-06-30,All Cartoons,1956,253,86.9433,0,7.028,1.3871
1956-07-01,All Cartoons,1956,254,74.7248,0,13.3159,1.0706
1956-07-02,All Cartoons,1956,194,93.3465,0,9.1667,1.4047
1956-07-03,All Cartoons,1956,253,93.083,0,12.3653,0.9486
1956-07-04,All Cartoons,1956,251,88.5775,0,7.4791,0.9767
1956-07-06,All Cartoons,1956,254,79.4052,0,9.8575,1.1492
1956-07-08,All Cartoons,1956,251,76.3493,0,8.8283,1.4123
1956-07-09,All Cartoons,1956,254,86.2486,0,12.7393,1.3895
1956-07-10,All Cartoons,1956,247,90.7503,0,7.1231,1.2799
1956-07-11,All Cartoons,1956,254,82.1702,0,11.993,1.0759
1956-07-12,All Cartoons,1956,254,91.3068,0,6.9768,1.4157
1956-07-13,All Cartoons,1956,251,98.6228,0,12.7585,1.3399
1956-07-15,All Cartoons,1956,255,87.1589,0,6.9382,0.8715
1956-07-16,All Cartoons,1956,255,87.3231,0,12.5177,0.721
1956-07-17,All Cartoons,1956,254,92.4982,0,7.6859,0.9794
1956-07-18,All Cartoons,1956,251,87.8662,0,12.7903,1.3504
1956-07-19,All Cartoons,1956,254,80.9214,0,7.333,0.9264
1956-07-20,All Cartoons,1956,254,94.0083,0,12.4462,1.364
1956-07-22,All Cartoons,1956,255,80.4148,0,7.2167,1.2106
1956-07-23,All Cartoons,1956,214,83.7419,0,12.0148,0.6288
1956-07-24,All Cartoons,1956,254,95.3002,0,7.0856,1.2767
1956-07-25,All Cartoons,1956,254,83.737,0,12.1761,0.6318
1956-07-26,All Cartoons,1956,253,83.8931,0,7.25,1.4829
1956-07-27,All Cartoons,1956,250,102.8958,0,13.4207,0.6276
1956-07-29,All Cartoons,1956,239,97.3282,0,8.4812,2.0273
1956-08-13,All Cartoons,1956,254,86.8113,0,11.9811,0.6799
1956-08-14,All Cartoons,1956,252,84.4238,0,7.4195,1.2259
1956-08-15,All Cartoons,1956,253,85.9384,0,13.1863,1.0696
1956-08-16,All Cartoons,1956,255,93.2564,0,6.9697,0.8405
1956-08-17,All Cartoons,1956,250,92.3429,0,12.993,1.0891
1956-08-19,All Cartoons,1956,253,88.8099,0,6.5657,1.7088
1956-08-20,All Cartoons,1956,254,77.2623,0,12.2667,0.6089
1956-08-21,All Cartoons,1956,254,80.8242,0,7.368,1.4046
1956-08-22,All Cartoons,1956,253,80.0465,0,12.5737,0.9411
1956-08-23,All Cartoons,1956,247,93.2497,0,7.6053,1.2692
1956-08-24,All Cartoons,1956,254,86.704,0,15.5431,1.5008
1956-08-26,All Cartoons,1956,254,80.7751,0,9.5091,1.5367
1956-08-27,All Cartoons,1956,252,80.9693,0,12.8875,1.0067
1956-08-28,All Cartoons,1956,254,83.8589,0,7.0701,1.3919
1956-08-29,All Cartoons,1956,254,82.9613,0,12.1883,1.1146
1956-08-30,All Cartoons,1956,254,81.989,0,8.1474,1.709
1956-08-31,All Cartoons,1956,254,79.9601,0,12.399,1.3218
1956-09-02,All Cartoons,1956,252,85.2196,0,8.6619,1.3543
1956-09-03,All Cartoons,1956,254,77.1249,0,13.2237,0.9564
1956-09-04,All Cartoons,1956,255,75.6211,0,5.5651,1.2544
1956-09-05,All Cartoons,1956,249,80.9734,0,12.8651,0.982
1956-09-06,All Cartoons,1956,255,69.583,0,7.7704,1.2664
1956-09-07,All Cartoons,1956,248,81.7492,0,12.1402,0.6119
1956-09-09,All Cartoons,1956,255,77.9893,0,7.199,1.6821
1956-09-10,All Cartoons,1956,194,90.1609,0,12.53,1.2288
1956-09-11,All Cartoons,1956,251,82.2776,0,8.2107,0.9359
1956-09-12,All Cartoons,1956,250,94.1143,0,12.1621,1.1137
1956-09-13,All Cartoons,1956,255,66.1403,0,6.2528,0.8608
1956-09-14,All Cartoons,1956,254,87.1064,0,12.2635,0.9412
1956-09-16,All Cartoons,1956,254,80.5213,0,11.5496,1.5241
1956-09-17,All Cartoons,1956,250,82.9673,0,13.1214,1.3879
1956-09-18,All Cartoons,1956,254,79.6438,0,7.992,0.8716
1956-09-19,All Cartoons,1956,252,77.5742,0,12.1289,0.711
1956-09-20,Southerners,1956,254,87.2158,0,6.4076,1.4773
1956-09-20,All Cartoons,1956,254,87.2158,0,6.4076,1.4773
1956-09-21,All Cartoons,1956,252,84.9689,0,12.2936,0.6059
1956-09-23,Southerners,1956,248,88.1673,0,8.5363,1.0377
1956-09-23,All Cartoons,1956,248,88.1673,0,8.5363,1.0377
1956-09-24,All Cartoons,1956,250,90.2264,0,12.9706,1.0885
1956-09-25,All Cartoons,1956,188,103.2822,0,6.5482,0.8543
1956-09-26,All Cartoons,1956,247,85.4976,0,12.1835,0.797
1956-09-27,All Cartoons,1956,254,85.6737,0,11.1276,1.5486
1956-09-28,All Cartoons,1956,227,93.7404,0,11.5559,0.776
1956-09-30,All Cartoons,1956,254,71.5494,0,7.7888,1.0713
1956-10-01,All Cartoons,1956,254,79.1165,0,12.9081,1.0289
1956-10-02,All Cartoons,1956,253,88.3661,0,7.2206,0.9143
1956-10-03,All Cartoons,1956,242,89.8967,0,12.8044,0.9919
1956-10-04,All Cartoons,1956,248,88.1834,0,8.4335,1.3988
1956-10-05,All Cartoons,1956,255,76.0609,0,11.4308,0.7618
1956-10-07,All Cartoons,1956,251,90.2888,0,7.6538,0.9322
1956-10-08,All Cartoons,1956,249,92.3713,0,11.9815,0.6525
1956-10-09,All Cartoons,1956,254,79.4839,0,7.4123,1.6386
1956-10-10,All Cartoons,1956,255,89.9173,0,12.2904,1.1128
1956-10-11,All Cartoons,1956,255,63.1835,0,8.1867,1.4389
1956-10-12,All Cartoons,1956,253,82.3677,0,12.5317,0.6729
1956-10-14,All Cartoons,1956,254,83.0555,0,8.6415,1.4796
1956-10-15,All Cartoons,1956,255,76.4778,0,13.1672,1.014
1956-10-16,All Cartoons,1956,167,81.0815,0,6.8949,0.8784
1956-10-17,All Cartoons,1956,255,58.2262,0,12.3646,0.6613
1956-10-18,All Cartoons,1956,245,94.0773,0,7.347,1.4972
1956-10-19,All Cartoons,1956,250,82.6339,0,11.1464,1.4236
1956-10-21,All Cartoons,1956,239,93.7956,0,6.9708,1.4914
1956-10-22,All Cartoons,1956,252,81.064,0,12.4526,1.3221
1956-10-23,All Cartoons,1956,252,80.8093,0,6.8507,1.7304
1956-10-24,All Cartoons,1956,254,85.6486,0,12.5243,0.9356
1956-10-25,All Cartoons,1956,254,87.883,0,8.6961,1.7201
1956-10-26,All Cartoons,1956,253,89.9582,0,12.0488,0.6491
1956-10-28,All Cartoons,1956,237,93.1116,0,7.9479,1.3429
1956-10-29,All Cartoons,1956,244,95.6715,0,12.7853,1.3627
1956-10-30,All Cartoons,1956,255,68.6987,0,6.7428,1.3838
1956-10-31,All Cartoons,1956,253,82.4773,0,13.4482,1.0738
1956-10-31b,All Cartoons,1956,255,83.2878,0,6.4396,0.8726
1956-11-01,All Cartoons,1956,254,73.8935,0,13.6265,1.346
1956-11-02,All Cartoons,1956,254,81.6035,0,6.7273,1.4539
1956-11-04,All Cartoons,1956,252,85.5106,0,12.4046,1.1731
1956-11-05,All Cartoons,1956,254,83.302,0,6.6287,1.4834
1956-11-06,All Cartoons,1956,252,92.7704,0,12.7491,1.3101
1956-11-07,All Cartoons,1956,255,72.6838,0,9.7546,1.4027
1956-11-08,All Cartoons,1956,252,87.4953,0,12.0073,0.6306
1956-11-09,All Cartoons,1956,255,82.7488,0,6.4159,1.6599
1956-11-11,All Cartoons,1956,254,76.8253,0,12.5425,1.3702
1956-11-12,All Cartoons,1956,225,87.6353,0,9.2266,1.1805
1956-11-13,All Cartoons,1956,255,67.9046,0,12.695,0.7337
1956-11-14,All Cartoons,1956,252,93.2945,0,6.8424,1.4022
1956-11-15,All Cartoons,1956,246,94.583,0,12.364,1.305
1956-11-16,All Cartoons,1956,252,88.6274,0,9.466,1.6605
1956-11-18,All Cartoons,1956,170,99.7956,0,12.6389,1.3386
1956-11-19,All Cartoons,1956,254,75.877,0,7.2197,1.7181
1956-11-20,All Cartoons,1956,252,91.1544,0,11.1497,1.1378
1956-11-21,All Cartoons,1956,255,85.3183,0,6.8094,1.6535
1956-11-22,All Cartoons,1956,253,90.2736,0,12.1466,1.1095
1956-11-23,All Cartoons,1956,240,85.8941,0,8.3241,1.3474
1956-11-25,All Cartoons,1956,250,90.567,0,14.0931,1.362
1956-11-26,All Cartoons,1956,253,86.8371,0,6.9194,0.9163
1956-11-27,All Cartoons,1956,253,87.4787,0,12.0046,0.6429
1956-11-28,All Cartoons,1956,253,90.9398,0,6.6743,1.4408
1956-11-29,All Cartoons,1956,249,89.7983,0,14.0972,1.1511
1956-11-30,All Cartoons,1956,253,80.7764,0,7.3717,1.4927
1956-12-02,All Cartoons,1956,253,87.3254,0,12.5094,1.0987
1956-12-03,All Cartoons,1956,251,84.6999,0,8.3996,1.0921
1956-12-04,All Cartoons,1956,249,91.1795,0,11.9596,0.5732
1956-12-05,All Cartoons,1956,254,82.4203,0,7.8024,0.968
1956-12-06,All Cartoons,1956,255,56.0548,0,12.2346,1.2602
1956-12-07,All Cartoons,1956,255,88.2357,0,6.1847,1.6576
1956-12-09,All Cartoons,1956,169,96.3724,0,12.7414,1.3408
1956-12-10,All Cartoons,1956,254,85.8117,0,7.6651,0.8799
1956-12-11,All Cartoons,1956,240,92.738,0,12.0163,1.079
1956-12-12,All Cartoons,1956,255,78.3586,0,7.7687,1.3476
1956-12-12.png,All Cartoons,1956,255,85.0974,0,12.1423,1.0866
1956-12-13,All Cartoons,1956,253,84.4329,0,12.3113,1.0704
1956-12-14,All Cartoons,1956,253,82.933,0,14.1632,1.2009
1956-12-16,All Cartoons,1956,253,87.2828,0,6.6468,1.3771
1956-12-17,All Cartoons,1956,226,93.8822,0,12.4029,1.4036
1956-12-18,All Cartoons,1956,249,94.8233,0,8.4337,1.336
1956-12-19,All Cartoons,1956,245,95.8305,0,15.175,1.0681
1956-12-20,All Cartoons,1956,250,87.6855,0,11.6223,1.0068
1956-12-21,All Cartoons,1956,255,79.0795,0,12.7198,0.7472
1956-12-22,All Cartoons,1956,254,85.7121,0,10.7108,1.3808
1956-12-23,All Cartoons,1956,254,79.8711,0,13.1925,0.9422
1956-12-24,Southerners,1956,254,97.1171,0,8.2669,1.4999
1956-12-24,All Cartoons,1956,254,97.1171,0,8.2669,1.4999
1956-12-25,All Cartoons,1956,252,89.6385,0,15.4977,1.5032
1956-12-26,All Cartoons,1956,252,89.7006,0,7.5638,0.9223
1956-12-27,All Cartoons,1956,254,87.2463,0,12.8678,1.004
1956-12-28,All Cartoons,1956,212,87.4684,0,9.7176,1.418
1956-12-30,All Cartoons,1956,250,94.4632,0,13.1849,1.1569
1956-12-31,All Cartoons,1956,251,88.5279,0,6.6856,0.8452
1957-01-01,All Cartoons,1957,254,87.9988,0,13.4665,1.0322
1957-01-02,All Cartoons,1957,254,85.2233,0,7.5793,1.5749
1957-01-03,All Cartoons,1957,250,92.0219,0,12.1554,0.6074
1957-01-04,All Cartoons,1957,255,81.7933,0,5.6938,1.1844
1957-01-04b,All Cartoons,1957,254,86.1602,0,12.6572,1.1302
1957-01-06,All Cartoons,1957,253,87.5758,0,11.851,1.2456
1957-01-07,All Cartoons,1957,254,90.8201,0,12.0049,0.6755
1957-01-08,All Cartoons,1957,237,92.9783,0,8.5369,1.1352
1957-01-09,All Cartoons,1957,250,92.2248,0,13.0303,1.3832
1957-01-10,All Cartoons,1957,185,106.3907,0,7.7444,1.0798
1957-01-11,All Cartoons,1957,250,94.9666,0,12.04,1.1249
1957-01-13,All Cartoons,1957,254,82.3297,0,6.9696,0.843
1957-01-14,All Cartoons,1957,238,92.3251,0,12.6384,1.3305
1957-01-15,All Cartoons,1957,254,79.1612,0,6.8399,1.5638
1957-01-16,All Cartoons,1957,246,95.2294,0,13.1816,0.9893
1957-01-17,All Cartoons,1957,250,77.2743,0,7.2337,0.9016
1957-01-18,All Cartoons,1957,250,86.6927,0,12.5207,1.1145
1957-01-20,All Cartoons,1957,254,84.7867,0,6.3358,1.4685
1957-01-21,All Cartoons,1957,252,87.0708,0,12.2678,1.101
1957-01-22,All Cartoons,1957,243,91.6364,0,7.1552,0.9584
1957-01-23,All Cartoons,1957,252,94.6318,0,12.6558,1.3783
1957-01-24,All Cartoons,1957,254,82.554,0,6.3229,1.7034
1957-01-25,All Cartoons,1957,253,81.7778,0,12.0146,0.6991
1957-01-27,All Cartoons,1957,253,84.1399,0,7.9646,1.6804
1957-01-28,All Cartoons,1957,255,86.2413,0,11.5549,1.0168
1957-01-29,All Cartoons,1957,255,87.0712,0,6.9481,1.4118
1957-01-30,All Cartoons,1957,251,87.6562,0,12.0508,0.6168
1957-01-31,All Cartoons,1957,251,73.8378,0,7.637,1.8014
1957-02-01,All Cartoons,1957,254,83.7955,0,12.2964,1.1237
1957-02-03,All Cartoons,1957,255,74.2713,0,7.9589,0.9352
1957-02-04,All Cartoons,1957,254,88.1276,0,12.0952,0.6584
1957-02-05,All Cartoons,1957,255,80.7669,0,8.5296,1.5086
1957-02-06,All Cartoons,1957,253,86.283,0,11.9444,1.397
1957-02-07,All Cartoons,1957,251,85.7587,0,5.6718,0.9356
1957-02-08,All Cartoons,1957,252,89.7971,0,12.498,1.0885
1957-02-10,All Cartoons,1957,254,77.0727,0,9.5251,1.0024
1957-02-11,All Cartoons,1957,253,89.806,0,15.1867,1.0588
1957-02-12,All Cartoons,1957,247,83.2504,0,8.3929,1.3821
1957-02-13,All Cartoons,1957,246,94.5214,0,12.1497,0.6672
1957-02-14,All Cartoons,1957,254,91.4395,0,10.4403,1.7829
1957-02-15,All Cartoons,1957,253,82.9399,0,16.0398,1.1854
1957-02-17,All Cartoons,1957,253,91.8885,0,8.4749,1.2887
1957-02-18,All Cartoons,1957,106,99.1707,0,12.5697,1.378
1957-02-19,All Cartoons,1957,250,93.982,0,6.6075,1.6804
1957-02-20,Southerners,1957,254,83.6999,0,12.2411,0.9671
1957-02-20,All Cartoons,1957,254,83.6999,0,12.2411,0.9671
1957-02-21,All Cartoons,1957,254,86.6526,0,7.3612,1.2843
1957-02-22,All Cartoons,1957,247,95.2874,0,12.7678,1.3305
1957-02-24,All Cartoons,1957,252,93.7507,0,7.2502,0.9472
1957-02-25,All Cartoons,1957,255,89.2511,0,12.6354,0.9545
1957-02-26,All Cartoons,1957,253,89.7183,0,6.3307,0.9117
1957-02-27,All Cartoons,1957,255,78.9216,0,12.8955,1.2338
1957-02-28,All Cartoons,1957,248,91.5082,0,7.7162,1.5239
1957-03-01,All Cartoons,1957,255,71.7126,0,12.0164,1.1619
1957-03-03,All Cartoons,1957,254,83.0144,0,6.8274,1.6673
1957-03-04,All Cartoons,1957,251,89.2484,0,12.5739,0.8874
1957-03-05,All Cartoons,1957,255,83.1669,0,6.5017,1.4376
1957-03-06,All Cartoons,1957,251,92.0195,0,12.7517,1.3235
1957-03-07,All Cartoons,1957,252,85.3089,0,7.376,1.218
1957-03-08,All Cartoons,1957,255,71.4346,0,11.8702,0.9836
1957-03-10,All Cartoons,1957,254,83.4486,0,11.4878,1.4335
1957-03-11,All Cartoons,1957,250,91.9019,0,12.338,0.7922
1957-03-12,All Cartoons,1957,253,91.5416,0,6.873,0.8953
1957-03-13,All Cartoons,1957,251,84.2291,0,15.1224,0.7588
1957-03-14,All Cartoons,1957,250,92.7277,0,7.9091,0.8862
1957-03-15,All Cartoons,1957,254,83.093,0,12.0776,0.6566
1957-03-16,All Cartoons,1957,254,79.2918,0,7.2516,1.6531
1957-03-17,All Cartoons,1957,253,84.4832,0,12.2093,1.1766
1957-03-18,All Cartoons,1957,253,87.7497,0,8.4613,1.4276
1957-03-19,All Cartoons,1957,254,87.7661,0,13.602,0.969
1957-03-20,All Cartoons,1957,251,90.1284,0,8.1548,0.9319
1957-03-21,All Cartoons,1957,250,85.6987,0,12.1413,0.6957
1957-03-22,All Cartoons,1957,254,83.8701,0,6.6242,1.6382
1957-03-24,All Cartoons,1957,249,91.2845,0,13.0287,0.9822
1957-03-25,All Cartoons,1957,229,94.139,0,5.6973,0.9254
1957-03-26,All Cartoons,1957,253,82.784,0,11.7233,1.1237
1957-03-27,All Cartoons,1957,244,91.9428,0,6.5463,1.246
1957-03-28,All Cartoons,1957,254,78.4992,0,13.7638,1.1993
1957-03-29,All Cartoons,1957,252,89.2647,0,7.4055,0.8752
1957-03-31,All Cartoons,1957,166,97.7389,0,12.7378,0.9729
1957-04-01,All Cartoons,1957,255,84.477,0,6.9743,1.1727
1957-04-02,All Cartoons,1957,255,82.1677,0,12.4787,1.0307
1957-04-03,All Cartoons,1957,253,74.0441,0,8.6949,1.0776
1957-04-04,All Cartoons,1957,252,88.5595,0,11.4252,0.6868
1957-04-05,All Cartoons,1957,255,89.3025,0,7.1549,1.9192
1957-04-07,All Cartoons,1957,253,88.1378,0,12.4464,0.6493
1957-04-08,All Cartoons,1957,253,86.4385,0,7.9705,1.3498
1957-04-09,All Cartoons,1957,254,74.5614,0,12.9838,1.1173
1957-04-10,All Cartoons,1957,254,78.4647,0,6.4566,1.4502
1957-04-11,All Cartoons,1957,225,87.2068,0,13.8679,1.1433
1957-04-12,All Cartoons,1957,253,91.9558,0,7.1317,1.5033
1957-04-14,All Cartoons,1957,251,88.9937,0,11.9855,1.1481
1957-04-15,All Cartoons,1957,255,80.1732,0,6.5434,1.7222
1957-04-16,All Cartoons,1957,252,78.8105,0,12.1451,0.7526
1957-04-17,All Cartoons,1957,254,68.7526,0,8.0957,0.9783
1957-04-18,All Cartoons,1957,252,91.536,0,12.147,1.1332
1957-04-19,All Cartoons,1957,254,77.3959,0,8.9827,1.6864
1957-04-21,All Cartoons,1957,254,87.1542,0,12.1816,1.1328
1957-04-22,All Cartoons,1957,254,83.4213,0,6.9675,1.7377
1957-04-23,All Cartoons,1957,250,89.7818,0,12.1895,0.7206
1957-04-24,All Cartoons,1957,255,84.5892,0,12.2051,1.6604
1957-04-25,All Cartoons,1957,255,85.8346,0,11.0264,0.9366
1957-04-26,All Cartoons,1957,254,89.8179,0,6.5265,1.4049
1957-04-28,All Cartoons,1957,254,89.1611,0,12.5375,1.3235
1957-04-29,All Cartoons,1957,253,87.4292,0,7.6804,0.8676
1957-04-30,All Cartoons,1957,243,95.0252,0,12.7574,1.2782
1957-05-01,All Cartoons,1957,254,85.8923,0,7.8361,1.3697
1957-05-02,All Cartoons,1957,234,91.0389,0,12.4073,1.1453
1957-05-03,All Cartoons,1957,251,88.6807,0,7.325,0.9292
1957-05-05,All Cartoons,1957,245,91.5157,0,11.9571,0.7932
1957-05-06,All Cartoons,1957,227,98.8264,0,6.9295,1.2737
1957-05-07,All Cartoons,1957,254,80.4047,0,13.1036,0.8122
1957-05-08,All Cartoons,1957,253,80.3813,0,7.7344,1.3812
1957-05-09,All Cartoons,1957,251,83.5288,0,12.6705,1.3358
1957-05-10,All Cartoons,1957,254,88.8795,0,6.4686,1.1858
1957-05-12,All Cartoons,1957,101,94.2584,0,13.8743,1.3641
1957-05-13,All Cartoons,1957,254,87.5419,0,7.9158,0.9599
1957-05-14,All Cartoons,1957,254,68.3951,0,12.4255,0.7233
1957-05-15,All Cartoons,1957,194,87.0549,0,11.924,1.0646
1957-05-16,All Cartoons,1957,239,89.1787,0,12.7618,1.1337
1957-05-17,All Cartoons,1957,253,85.9117,0,6.9589,1.7087
1957-05-19,All Cartoons,1957,253,82.5949,0,12.2674,0.7082
1957-05-20,All Cartoons,1957,254,77.4197,0,6.9707,1.4104
1957-05-21,All Cartoons,1957,249,83.3296,0,11.9987,0.7174
1957-05-22,All Cartoons,1957,254,83.9428,0,7.7552,1.008
1957-05-23,All Cartoons,1957,253,91.1101,0,12.1294,0.64
1957-05-24,All Cartoons,1957,255,96.0742,0,8.0648,1.7311
1957-05-26,All Cartoons,1957,255,72.5274,0,12.5948,0.9905
1957-05-27,All Cartoons,1957,249,82.0825,0,7.4125,1.3673
1957-05-28,All Cartoons,1957,240,91.4847,0,12.125,0.7072
1957-05-29,All Cartoons,1957,238,87.1336,0,11.554,1.3698
1957-05-30,All Cartoons,1957,253,87.5966,0,12.2481,1.0932
1957-05-31,All Cartoons,1957,212,94.2752,0,7.2883,1.7389
1957-06-02,All Cartoons,1957,252,78.653,0,12.3153,0.9435
1957-06-03,All Cartoons,1957,250,91.3176,0,7.1255,1.059
1957-06-04,All Cartoons,1957,255,77.5576,0,12.1441,0.607
1957-06-05,All Cartoons,1957,255,81.2473,0,7.8473,0.9626
1957-06-06,All Cartoons,1957,252,87.7509,0,11.9731,0.7148
1957-06-07,All Cartoons,1957,243,80.8734,0,7.3813,0.92
1957-06-09,All Cartoons,1957,249,83.3278,0,13.1618,1.4331
1957-06-10,All Cartoons,1957,251,83.0583,0,7.9685,1.5394
1957-06-11,All Cartoons,1957,252,88.0263,0,13.1032,1.0351
1957-06-12,All Cartoons,1957,254,76.4308,0,7.522,0.9773
1957-06-13,All Cartoons,1957,251,91.0958,0,12.4073,1.0518
1957-06-14,All Cartoons,1957,254,89.3647,0,6.5178,1.3804
1957-06-16,All Cartoons,1957,255,71.9951,0,12.2938,1.3783
1957-06-17,All Cartoons,1957,255,78.2402,0,6.8913,1.3861
1957-06-18,All Cartoons,1957,254,77.3602,0,12.5406,1.3509
1957-06-19,All Cartoons,1957,255,75.4087,0,11.5926,1.5122
1957-06-20,All Cartoons,1957,252,101.7896,0,13.0379,1.2882
1957-06-21,All Cartoons,1957,253,83.2826,0,8.055,1.7394
1957-06-23,All Cartoons,1957,255,73.3298,0,13.2534,0.9514
1957-06-24,All Cartoons,1957,255,73.9618,0,8.84,1.6871
1957-06-25,All Cartoons,1957,254,84.5532,0,12.5096,0.953
1957-06-26,All Cartoons,1957,248,92.4001,0,7.6972,1.6407
1957-06-27,All Cartoons,1957,255,75.185,0,12.0669,0.6017
1957-06-28,All Cartoons,1957,254,81.4336,0,7.1466,1.4415
1957-06-30,All Cartoons,1957,251,92.0211,0,12.4032,1.3501
1957-07-01,All Cartoons,1957,251,83.5989,0,6.7108,0.8878
1957-07-02,All Cartoons,1957,253,83.5477,0,12.6887,1.3874
1957-07-03,All Cartoons,1957,247,91.2835,0,6.1213,0.7829
1957-07-04,All Cartoons,1957,250,85.9138,0,12.0356,1.0933
1957-07-05,All Cartoons,1957,254,81.7537,0,10.1251,1.0747
1957-07-07,All Cartoons,1957,251,82.646,0,12.4146,1.3177
1957-07-08,All Cartoons,1957,254,80.2683,0,7.3034,1.4702
1957-07-09,All Cartoons,1957,253,79.8654,0,12.212,1.0161
1957-07-10,All Cartoons,1957,251,79.7554,0,8.6467,1.329
1957-07-11,All Cartoons,1957,249,86.6841,0,12.5552,1.0896
1957-07-12,All Cartoons,1957,245,90.0915,0,8.6946,1.4668
